Drug,Solvent,Drug SMILES,Solvent SMILES,Temperature,Solubility_log10,Solubility Unit
Acetylsalicylic acid,Methyl Acetate,CC(=O)OC1=CC=CC=C1C(=O)O,CC(=O)OC,25,-0.154418307,mol/L
Betulin,Methyl Acetate,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CC(=O)OC,5.05,-2.124257082,mol/L
Betulin,Methyl Acetate,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CC(=O)OC,15.05,-2.052722623,mol/L
Betulin,Methyl Acetate,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CC(=O)OC,25.05,-1.999413447,mol/L
Betulin,Methyl Acetate,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CC(=O)OC,35.05,-1.938450268,mol/L
Hydrocortisone,Methyl Acetate,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,CC(=O)OC,25,-1.790484985,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,11.95,-1.409915498,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,15.15,-1.368259987,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,18.05,-1.324394155,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,21.45,-1.279267178,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,24.05,-1.248964855,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,27.15,-1.187168399,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,29.95,-1.164053549,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,33.15,-1.106830741,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,36.25,-1.069621073,mol/L
Lovastatin,Methyl Acetate,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CC(=O)OC,39.05,-1.025227215,mol/L
Naproxen,Methyl Acetate,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CC(=O)OC,25,-0.450424965,mol/L
Salicylamide,Methyl Acetate,C1=CC=C(C(=C1)C(=O)N)O,CC(=O)OC,25,0.059865982,mol/L
Temazepam,Methyl Acetate,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,CC(=O)OC,25,-0.593021187,mol/L
Temazepam,Acetic anhydride,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,CC(=O)OC(=O)C,25,-0.798464858,mol/L
¦Â-Carotene,Ethyl ether,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C,CCOCC,25,-2.729893459,mol/L
Lutein,Ethyl ether,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)C)C,CCOCC,25,-2.45400598,mol/L
Methyl p-hydroxybenzoate,Hexyl acetate,COC(=O)C1=CC=C(C=C1)O,CCCCCCOC(=O)C,25,-0.094815432,mol/L
Ethyl p-aminobenzoate,Dodecane,CCOC(=O)C1=CC=C(C=C1)N,CCCCCCCCCCCC,25,-2.235769827,mol/L
Mestanolone,Dodecane,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCCCCCC,25,-2.814006221,mol/L
Methandienone,Dodecane,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,CCCCCCCCCCCC,25,-2.728409753,mol/L
Methyl p-aminobenzoate,Dodecane,COC(=O)C1=CC=C(C=C1)N,CCCCCCCCCCCC,25,-2.54438978,mol/L
Methyltestosterone,Dodecane,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCCCCCC,25,-2.685606674,mol/L
Nandrolone,Dodecane,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,CCCCCCCCCCCC,25,-2.696868551,mol/L
n-Butyl p-aminobenzoate,Dodecane,CCCCOC(=O)C1=CC=C(C=C1)N,CCCCCCCCCCCC,25,-1.778701042,mol/L
n-Propyl p-aminobenzoate,Dodecane,CCCOC(=O)C1=CC=C(C=C1)N,CCCCCCCCCCCC,25,-2.000853445,mol/L
Testosterone,Dodecane,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,CCCCCCCCCCCC,25,-2.897465794,mol/L
Testosterone propionate,Dodecane,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,CCCCCCCCCCCC,25,-1.302873749,mol/L
Acetylsalicylic acid,Diisopropyl ether,CC(=O)OC1=CC=CC=C1C(=O)O,CC(C)OC(C)C,25,-1.052870553,mol/L
Naproxen,Diisopropyl ether,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CC(C)OC(C)C,25,-1.376296582,mol/L
Phenothiazine,Diisopropyl ether,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,CC(C)OC(C)C,25,-1.067105057,mol/L
4-Aminobenzoic acid,1-Heptanol,C1=CC(=CC=C1C(=O)O)N,CCCCCCCO,25,-0.784026035,mol/L
Acetylsalicylic acid,1-Heptanol,CC(=O)OC1=CC=CC=C1C(=O)O,CCCCCCCO,25,-0.543978984,mol/L
Benzoic acid,1-Heptanol,C1=CC=C(C=C1)C(=O)O,CCCCCCCO,25,0.231738935,mol/L
Flubiprofen,1-Heptanol,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,CCCCCCCO,25,-0.236250655,mol/L
Ketoprofen,1-Heptanol,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCCCCO,25,-0.29242779,mol/L
Mestanolone,1-Heptanol,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCO,25,-1.008680743,mol/L
Methandienone,1-Heptanol,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,CCCCCCCO,25,-0.331950762,mol/L
Methyl p-hydroxybenzoate,1-Heptanol,COC(=O)C1=CC=C(C=C1)O,CCCCCCCO,25,0.089462228,mol/L
Methyltestosterone,1-Heptanol,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,CCCCCCCO,25,-0.504142128,mol/L
Nandrolone,1-Heptanol,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,CCCCCCCO,25,-0.182278837,mol/L
Naproxen,1-Heptanol,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CCCCCCCO,25,-0.862215508,mol/L
Paracetamol,1-Heptanol,CC(=O)NC1=CC=C(C=C1)O,CCCCCCCO,30,-0.692403205,mol/L
Paracetamol,1-Heptanol,CC(=O)NC1=CC=C(C=C1)O,CCCCCCCO,30,-0.732278852,mol/L
Phenothiazine,1-Heptanol,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,CCCCCCCO,25,-0.899677564,mol/L
p-Hydroxybenzoic acid,1-Heptanol,C1=CC(=CC=C1C(=O)O)O,CCCCCCCO,25,-0.050150719,mol/L
Pimozide,1-Heptanol,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,CCCCCCCO,25,-1.534702067,mol/L
Salicylamide,1-Heptanol,C1=CC=C(C(=C1)C(=O)N)O,CCCCCCCO,25,-0.657178662,mol/L
Testosterone,1-Heptanol,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,CCCCCCCO,25,-0.421986466,mol/L
Thalidomide,1-Heptanol,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,CCCCCCCO,32,-2.9970335,mol/L
Xanthene,1-Heptanol,C1C2=CC=CC=C2OC3=CC=CC=C31,CCCCCCCO,25,-0.6128926,mol/L
Griseofulvin,Triolein,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,130,-2.490641536,mol/L
Sulfamethoxypyridazine,"1,3-Butanediol",COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CC(CCO)O,25,-1.474945496,mol/L
Griseofulvin,Tributyrin,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,100,-1.658718722,mol/L
2-Hydroxybenzoic acid,1-Butanol,C1=CC=C(C(=C1)C(=O)O)O,CCCCO,25,0.333084968,mol/L
4-Aminobenzoic acid,1-Butanol,C1=CC(=CC=C1C(=O)O)N,CCCCO,25,-0.450808024,mol/L
"5,5-Diethylbarbituric acid (Barbital)",1-Butanol,CCC1(C(=O)NC(=O)NC1=O)CC,CCCCO,25,-0.652482191,mol/L
5-Ethyl-5-(1-methylpropyl)-barbituric acid (Butabarbital),1-Butanol,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,CCCCO,25,-0.879689667,mol/L
5-Ethyl-5-(3-methylbutyl)-barbituric acid (Amobarbital),1-Butanol,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,CCCCO,25,-0.227522179,mol/L
5-Ethyl-5-isopropylbarbituric acid (Probarbital),1-Butanol,CCC1(C(=O)NC(=O)NC1=O)C(C)C,CCCCO,25,-1.183204119,mol/L
5-Ethyl-5-pentylbarbituric acid,1-Butanol,CCCCCC1(C(=O)NC(=O)NC1=O)CC,CCCCO,25,0.155918033,mol/L
5-Ethyl-5-phenylbarbituric acid (Phenobarbital),1-Butanol,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,CCCCO,25,-0.633524563,mol/L
Acetylsalicylic acid,1-Butanol,CC(=O)OC1=CC=CC=C1C(=O)O,CCCCO,25,-0.285219113,mol/L
Acetylsalicylic acid,1-Butanol,CC(=O)OC1=CC=CC=C1C(=O)O,CCCCO,25,-0.276660123,mol/L
Benzoic acid,1-Butanol,C1=CC=C(C=C1)C(=O)O,CCCCO,25,0.440819608,mol/L
Benzoic acid,1-Butanol,C1=CC=C(C=C1)C(=O)O,CCCCO,25,0.444587325,mol/L
Berberine chloride,1-Butanol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],CCCCO,24.85,-3.229033173,mol/L
Berberine chloride,1-Butanol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],CCCCO,29.85,-2.800019509,mol/L
Berberine chloride,1-Butanol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],CCCCO,34.85,-2.708519704,mol/L
Berberine chloride,1-Butanol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],CCCCO,39.85,-2.599622634,mol/L
Betulin,1-Butanol,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CCCCO,5.05,-1.703706751,mol/L
Betulin,1-Butanol,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CCCCO,15.05,-1.63214476,mol/L
Betulin,1-Butanol,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CCCCO,25.05,-1.601570696,mol/L
Betulin,1-Butanol,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,CCCCO,35.05,-1.526820751,mol/L
Butyl p-hydroxybenzoate,1-Butanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.798068747,mol/L
Butylparaben,1-Butanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.796193876,mol/L
Butylparaben,1-Butanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCO,30,0.840629912,mol/L
Butylparaben,1-Butanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCO,35,0.932051267,mol/L
Butylparaben,1-Butanol,CCCCOC(=O)C1=CC=C(C=C1)O,CCCCO,40,1.040286788,mol/L
Carbamazepine (form III),1-Butanol,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,CCCCO,12,-1.480129891,mol/L
Carbamazepine (form III),1-Butanol,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,CCCCO,18.4,-1.342648344,mol/L
Carbamazepine (form III),1-Butanol,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,CCCCO,24.7,-1.229951521,mol/L
Potassium clavulanate,1-Butanol,C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+],CCCCO,16.1,-3.051859043,mol/L
Potassium clavulanate,1-Butanol,C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+],CCCCO,20,-2.998567889,mol/L
Potassium clavulanate,1-Butanol,C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+],CCCCO,23.9,-2.938976372,mol/L
Potassium clavulanate,1-Butanol,C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+],CCCCO,28.05,-2.8869482,mol/L
Potassium clavulanate,1-Butanol,C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+],CCCCO,31.95,-2.828171784,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,4.95,-1.927557342,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,9.85,-1.889055626,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,14.85,-1.857094756,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,19.85,-1.802462057,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,24.85,-1.75936218,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,29.85,-1.710256664,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,34.85,-1.612175972,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,39.85,-1.497791106,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,45.05,-1.42213039,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,49.85,-1.349014681,mol/L
Pravastatin sodium,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)[O-])O)O)O.[Na+],CCCCO,54.85,-1.266457107,mol/L
Propyl p-hydroxybenzoate,1-Butanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.46575506,mol/L
Propylparaben,1-Butanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.452596326,mol/L
Propylparaben,1-Butanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCO,30,0.549768741,mol/L
Propylparaben,1-Butanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCO,35,0.624057207,mol/L
Propylparaben,1-Butanol,CCCOC(=O)C1=CC=C(C=C1)O,CCCCO,40,0.703180589,mol/L
Rofecoxib,1-Butanol,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,CCCCO,25,-3.221020761,mol/L
Rutin,1-Butanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCCO,10,-2.477018122,mol/L
Rutin,1-Butanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCCO,25,-2.422224049,mol/L
Rutin,1-Butanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCCO,40,-2.362596838,mol/L
Rutin,1-Butanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCCO,50,-2.311921785,mol/L
Rutin,1-Butanol,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,CCCCO,60,-2.255365975,mol/L
Salicylamide,1-Butanol,C1=CC=C(C(=C1)C(=O)N)O,CCCCO,25,-0.465611644,mol/L
Sulfadiazine,1-Butanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,25,-3.418610202,mol/L
Sulfadiazine,1-Butanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,25,-3.458420756,mol/L
Sulfadiazine,1-Butanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,25,-3.459008949,mol/L
Sulfadiazine,1-Butanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,30,-3.349708994,mol/L
Sulfadiazine,1-Butanol,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,37,-3.20860904,mol/L
Sulfadimethoxine,1-Butanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCO,25,-2.371331781,mol/L
Sulfadimethoxine,1-Butanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCO,30,-2.240236168,mol/L
Sulfadimethoxine,1-Butanol,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,CCCCO,37,-2.135084537,mol/L
Sulfamethoxypyridazine,1-Butanol,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCCCO,25,-2.09781037,mol/L
Sulfanilamide,1-Butanol,C1=CC(=CC=C1N)S(=O)(=O)N,CCCCO,25,-1.723538196,mol/L
Temazepam,1-Butanol,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,CCCCO,25,-1.268346829,mol/L
Thalidomide,1-Butanol,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,CCCCO,32,-3.566908931,mol/L
Trimethoprim,1-Butanol,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CCCCO,3.2,-2.765482463,mol/L
Trimethoprim,1-Butanol,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CCCCO,9.48,-2.55719095,mol/L
Trimethoprim,1-Butanol,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CCCCO,14.81,-2.40632103,mol/L
Trimethoprim,1-Butanol,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,CCCCO,19.69,-2.286659428,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,25.05,-1.431798276,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,30.05,-1.377785977,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,35.05,-1.329754147,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,40.05,-1.268411235,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,45.05,-1.19314197,mol/L
Hesperetin,1-Butanol,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,CCCCO,50.05,-1.14327111,mol/L
Ketoprofen,1-Butanol,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CCCCO,25,0.016503431,mol/L
Lamivudine (form 2),1-Butanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCCO,5,-1.89793028,mol/L
Lamivudine (form 2),1-Butanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCCO,15,-1.792126554,mol/L
Lamivudine (form 2),1-Butanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCCO,25,-1.627934536,mol/L
Lamivudine (form 2),1-Butanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCCO,35,-1.560987744,mol/L
Lamivudine (form 2),1-Butanol,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,CCCCO,45,-1.415845617,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,12.55,-1.296254115,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,15.55,-1.261378519,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,17.5,-1.238556204,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,23.05,-1.172561601,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,28.05,-1.111885593,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,30.95,-1.076196398,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,32.05,-1.062567391,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,33.55,-1.043911148,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,35.55,-1.018892247,mol/L
Lovastatin,1-Butanol,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,CCCCO,36.95,-1.001289609,mol/L
Luteolin,1-Butanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCO,0,-1.820971573,mol/L
Luteolin,1-Butanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCO,10,-1.799452219,mol/L
Luteolin,1-Butanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCO,25,-1.707819272,mol/L
Luteolin,1-Butanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCO,40,-1.620054121,mol/L
Luteolin,1-Butanol,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCO,60,-1.497791106,mol/L
Meloxicam,1-Butanol,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,CCCCO,25,-3.700704125,mol/L
Meloxicam,1-Butanol,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,CCCCO,25,-3.090956655,mol/L
Methylparaben,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.271444593,mol/L
Methylparaben,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,30,0.298699966,mol/L
Methylparaben,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,35,0.356047718,mol/L
Methylparaben,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,40,0.411634454,mol/L
Methyl p-hydroxybenzoate,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.274917912,mol/L
Methyl p-hydroxybenzoate,1-Butanol,COC(=O)C1=CC=C(C=C1)O,CCCCO,25,0.279747856,mol/L
Naproxen,1-Butanol,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,CCCCO,25,-0.804193573,mol/L
Nimesulide,1-Butanol,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,CCCCO,25,-2.17301724,mol/L
Nimesulide,1-Butanol,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,CCCCO,25,-2.162651753,mol/L
Oleanolic acid,1-Butanol,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,CCCCO,15.15,-1.494850022,mol/L
Oleanolic acid,1-Butanol,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,CCCCO,20.15,-1.477555766,mol/L
